filepath,line_number,line_id,original_text,translated_text
sharedassets24\PastorBruceCouncil.yarn.txt,1371,59c818,"Council4: Got a whole thing going here, Bruce!","Council4: Got a whole thing going here, Bruce!"
sharedassets24\PastorBruceCouncil.yarn.txt,1372,6d65da,Bruce: yup.,Bruce: yup.
sharedassets24\PastorBruceCouncil.yarn.txt,1373,af47d7,Council1: pretty impressive!,Council1: pretty impressive!
sharedassets24\PastorBruceCouncil.yarn.txt,1374,0cb4e7,Bruce: uh,Bruce: uh
sharedassets24\PastorBruceCouncil.yarn.txt,1375,86be0e,Bruce: thanks.,Bruce: thanks.
sharedassets24\PastorBruceCouncil.yarn.txt,1377,7b4ddb,"Council4: Well, we sure appreciate you talking to us, Bruce.","Council4: Well, we sure appreciate you talking to us, Bruce."
sharedassets24\PastorBruceCouncil.yarn.txt,1378,27397f,Council2: It was really great to meet you!,Council2: It was really great to meet you!
sharedassets24\PastorBruceCouncil.yarn.txt,1379,00c432,Bruce: Yup. Likewise.,Bruce: Yup. Likewise.
sharedassets24\PastorBruceCouncil.yarn.txt,1380,32087d,"Council1: Alright, troops! Let's move out!","Council1: Alright, troops! Let's move out!"
sharedassets24\PastorBruceCouncil.yarn.txt,1400,0bc9cd,Council3: Thanks again Bruce!,Council3: Thanks again Bruce!
sharedassets24\PastorBruceCouncil.yarn.txt,1403,3aae0b,"Molly: Thanks, Bruce.","Molly: Thanks, Bruce."
sharedassets24\PastorBruceCouncil.yarn.txt,1404,6b054b,Bruce: no trouble.,Bruce: no trouble.
sharedassets24\PastorBruceCouncil.yarn.txt,1407,57b804,Council3: That's quite a setup he has there.,Council3: That's quite a setup he has there.
sharedassets24\PastorBruceCouncil.yarn.txt,1408,39db42,Council2: Sure is.,Council2: Sure is.
sharedassets24\PastorBruceCouncil.yarn.txt,1409,b52d49,Council4: When I used to go camp with my dad it wasn't nearly that nice.,Council4: When I used to go camp with my dad it wasn't nearly that nice.
sharedassets24\PastorBruceCouncil.yarn.txt,1410,9266bb,Council1: Oh really? We belonged to a hunter's camp north of Possum Jump.,Council1: Oh really? We belonged to a hunter's camp north of Possum Jump.
sharedassets24\PastorBruceCouncil.yarn.txt,1411,117cf6,Council4: My father's idea of camping was a bit more rustic.,Council4: My father's idea of camping was a bit more rustic.
sharedassets24\PastorBruceCouncil.yarn.txt,1412,89b4cc,"Council3: Quite a setup, he's got.","Council3: Quite a setup, he's got."
sharedassets24\PastorBruceCouncil.yarn.txt,1413,a86ca9,Council2: He hasn't harmed anyone.,Council2: He hasn't harmed anyone.
sharedassets24\PastorBruceCouncil.yarn.txt,1414,d622e9,Council1: *sigh*,Council1: *sigh*
sharedassets24\PastorBruceCouncil.yarn.txt,1415,274c9c,Council1: it's a toughie.,Council1: it's a toughie.
sharedassets24\PastorBruceCouncil.yarn.txt,1416,89c642,Molly: I have things to do.,Molly: I have things to do.
sharedassets24\PastorBruceCouncil.yarn.txt,1421,4b23cc,Council3: I don't know that it serves the interests of the community.,Council3: I don't know that it serves the interests of the community.
sharedassets24\PastorBruceCouncil.yarn.txt,1422,8c60af,Council1: Either way he shouldn't be sleeping outside.,Council1: Either way he shouldn't be sleeping outside.
sharedassets24\PastorBruceCouncil.yarn.txt,1423,2f1b5d,Council4: Can we discuss this indoors somewhere?,Council4: Can we discuss this indoors somewhere?
sharedassets24\PastorBruceCouncil.yarn.txt,1424,f5b0a0,Council1: TO THE CLIK CLAK!,Council1: TO THE CLIK CLAK!
sharedassets24\TowneCentreWest.yarn.txt,14,243934,Mae: It’s really great to be back.,Mae: It’s really great to be back.
sharedassets24\TowneCentreWest.yarn.txt,15,96a1c9,Gregg: Dude we can hang out every day!,Gregg: Dude we can hang out every day!
sharedassets24\TowneCentreWest.yarn.txt,17,302f95,Angus: Oh my god.,Angus: Oh my god.
sharedassets24\TowneCentreWest.yarn.txt,20,545131,Bea: Holy crap.,Bea: Holy crap.
sharedassets24\TowneCentreWest.yarn.txt,21,522550,Mae: What?,Mae: What?
sharedassets24\TowneCentreWest.yarn.txt,23,1f8313,Angus: Is that an arm?,Angus: Is that an arm?
sharedassets24\TowneCentreWest.yarn.txt,24,72d8ab,Bea: That’s an arm.,Bea: That’s an arm.
sharedassets24\TowneCentreWest.yarn.txt,25,a38ff1,Gregg: NOBODY MOVE.,Gregg: NOBODY MOVE.
sharedassets24\TowneCentreWest.yarn.txt,26,c6e5c2,Gregg: LET’S POKE IT WITH A STICK.,Gregg: LET’S POKE IT WITH A STICK.
sharedassets24\TowneCentreWest.yarn.txt,27,777a38,Mae: I CALL FIRST!!! \o/,Mae: I CALL FIRST!!! \o/
sharedassets24\TowneCentreWest.yarn.txt,34,f265df,Mae: Hey Aunt Molly! We found an arm!,Mae: Hey Aunt Molly! We found an arm!
sharedassets24\TowneCentreWest.yarn.txt,35,4660ea,"Molly: Alright Mae, put the stick down and step away from the arm.","Molly: Alright Mae, put the stick down and step away from the arm."
sharedassets24\TowneCentreWest.yarn.txt,36,167204,Mae: Alright alright! Don’t taser me or anything.,Mae: Alright alright! Don’t taser me or anything.
sharedassets24\TowneCentreWest.yarn.txt,37,c26569,Molly: No promises.,Molly: No promises.
sharedassets24\TowneCentreWest.yarn.txt,38,145fa8,Gregg: Oh well I think it’s time for Angus and I to get home.,Gregg: Oh well I think it’s time for Angus and I to get home.
sharedassets24\TowneCentreWest.yarn.txt,39,27f362,"Gregg: See you tomorrow, Mae!","Gregg: See you tomorrow, Mae!"
sharedassets24\TowneCentreWest.yarn.txt,40,ae2c9b,Molly: Alright I don’t want any of you walking home alone tonight,Molly: Alright I don’t want any of you walking home alone tonight
sharedassets24\TowneCentreWest.yarn.txt,41,dc9066,Molly: buddy system. Something bad’s going on.,Molly: buddy system. Something bad’s going on.
sharedassets24\TowneCentreWest.yarn.txt,42,6679cf,"Bea: I can drive Mae home, officer.","Bea: I can drive Mae home, officer."
sharedassets24\TowneCentreWest.yarn.txt,43,022a50,"Molly: Thank you, Bea.","Molly: Thank you, Bea."
sharedassets24\TowneCentreWest.yarn.txt,44,694872,"Mae: Yeah thanks, Bea! Let’s roll!","Mae: Yeah thanks, Bea! Let’s roll!"
sharedassets24\TowneCentreWest.yarn.txt,96,0665a7,Scout1: Hey! Buy some cookies?,Scout1: Hey! Buy some cookies?
sharedassets24\TowneCentreWest.yarn.txt,97,e20571,"Scout2: Yeah, buy some cookies!","Scout2: Yeah, buy some cookies!"
sharedassets24\TowneCentreWest.yarn.txt,98,8ec7c6,Mae: Huh. We always sold cookies in the spring.,Mae: Huh. We always sold cookies in the spring.
sharedassets24\TowneCentreWest.yarn.txt,99,a79e31,Scout1: We have fall cookies now!,Scout1: We have fall cookies now!
sharedassets24\TowneCentreWest.yarn.txt,100,a8cff6,"Scout2: Yeah, you not up on current events?","Scout2: Yeah, you not up on current events?"
sharedassets24\TowneCentreWest.yarn.txt,102,42dc6e,Mae: Geez! No! I’m not up on current events!,Mae: Geez! No! I’m not up on current events!
sharedassets24\TowneCentreWest.yarn.txt,105,66c440,Scout1: Buy 9 boxes right now!,Scout1: Buy 9 boxes right now!
sharedassets24\TowneCentreWest.yarn.txt,106,"5,00E+27",Scout2: Pleeeease!!!,Scout2: Pleeeease!!!
sharedassets24\TowneCentreWest.yarn.txt,107,99773f,Mae: I don't have any money.,Mae: I don't have any money.
sharedassets24\TowneCentreWest.yarn.txt,108,f2909c,"Scout1: Then move along, pooreo!","Scout1: Then move along, pooreo!"
sharedassets24\TowneCentreWest.yarn.txt,115,c4902c,Scout1: Cookies! Getcha cookies here!,Scout1: Cookies! Getcha cookies here!
sharedassets24\TowneCentreWest.yarn.txt,122,40c34f,Bargoer1: It’s almost 5! Quittin' time!,Bargoer1: It’s almost 5! Quittin' time!
sharedassets24\TowneCentreWest.yarn.txt,123,742ccb,Bargoer2: Kick back some brews and watch the Smelters!,Bargoer2: Kick back some brews and watch the Smelters!
sharedassets24\TowneCentreWest.yarn.txt,131,029f0f,Bargoer1: Better take shelter! Here come the Smelters!,Bargoer1: Better take shelter! Here come the Smelters!
sharedassets24\TowneCentreWest.yarn.txt,132,65fb32,Bargoer2: No use hidin'. Smelters will find you.,Bargoer2: No use hidin'. Smelters will find you.
sharedassets24\TowneCentreWest.yarn.txt,142,88f8c1,Mae: Don’t think I’m gonna find Gregg out by the abandoned Food Donkey.,Mae: Don’t think I’m gonna find Gregg out by the abandoned Food Donkey.
sharedassets24\TowneCentreWest.yarn.txt,143,18f4ba,Mae: Better head Snack Falcon-wards.,Mae: Better head Snack Falcon-wards.
sharedassets24\TowneCentreWest.yarn.txt,145,8da143,Mae: I just want my computer. I need the internet.,Mae: I just want my computer. I need the internet.
sharedassets24\TowneCentreWest.yarn.txt,146,3c330b,Mae: It's more important than whatever's out there.,Mae: It's more important than whatever's out there.
sharedassets24\TowneCentreWest.yarn.txt,148,1d0ab2,Mae: Ugh. not hiking out to the edge of town today.,Mae: Ugh. not hiking out to the edge of town today.
sharedassets24\TowneCentreWest.yarn.txt,149,36f6b1,Mae: got stuff to do.,Mae: got stuff to do.
sharedassets24\TowneCentreWest.yarn.txt,162,bf9608,Bargoer2: How 'bout them Smelters?,Bargoer2: How 'bout them Smelters?
sharedassets24\TowneCentreWest.yarn.txt,163,b61068,Bargoer1: Kicked some Blue Bear ass last night!,Bargoer1: Kicked some Blue Bear ass last night!
sharedassets24\TowneCentreWest.yarn.txt,164,16053a,"Bargoer2: Good game, good game.","Bargoer2: Good game, good game."
sharedassets24\TowneCentreWest.yarn.txt,165,83b085,"Bargoer1: Gonna be a hell of a season, bud.","Bargoer1: Gonna be a hell of a season, bud."
sharedassets24\TowneCentreWest.yarn.txt,173,b460d4,Scout1: HEY! BUY 9 BOXES OF FALL COOKIES PLEASE,Scout1: HEY! BUY 9 BOXES OF FALL COOKIES PLEASE
sharedassets24\TowneCentreWest.yarn.txt,174,c8973b,Mae: No money here!,Mae: No money here!
sharedassets24\TowneCentreWest.yarn.txt,175,4ddfc0,"Scout2: Then mooooove along, peasant!","Scout2: Then mooooove along, peasant!"
sharedassets24\TowneCentreWest.yarn.txt,176,7c7bc5,"Scout1: Hey. Listen. We're scouts, ok?","Scout1: Hey. Listen. We're scouts, ok?"
sharedassets24\TowneCentreWest.yarn.txt,177,e93e5f,"Scout2: Yeah, and?","Scout2: Yeah, and?"
sharedassets24\TowneCentreWest.yarn.txt,178,51e1c9,"Scout1: Scouts don't call people peasants, ok?","Scout1: Scouts don't call people peasants, ok?"
sharedassets24\TowneCentreWest.yarn.txt,179,f8c3b8,"Scout2: Yeah, you're right.","Scout2: Yeah, you're right."
sharedassets24\TowneCentreWest.yarn.txt,180,0533fc,Scout1: Even if they are peasants.,Scout1: Even if they are peasants.
sharedassets24\TowneCentreWest.yarn.txt,181,e40182,Scout2: Scouts are nice to peasants.,Scout2: Scouts are nice to peasants.
sharedassets24\TowneCentreWest.yarn.txt,182,1dd38d,Mae: You two are learning valuable lessons.,Mae: You two are learning valuable lessons.
sharedassets24\TowneCentreWest.yarn.txt,189,b49c58,Bargoer1: Smelters! Smelters! Comin' for you!,Bargoer1: Smelters! Smelters! Comin' for you!
sharedassets24\TowneCentreWest.yarn.txt,190,a167ce,Bargoer2: Whatchoo gonna do? Whatchoo gonna do?,Bargoer2: Whatchoo gonna do? Whatchoo gonna do?
sharedassets24\TowneCentreWest.yarn.txt,198,acb2ff,Scout2: Cookies! Help the scouts! Keep us off the streets!,Scout2: Cookies! Help the scouts! Keep us off the streets!
sharedassets24\TowneCentreWest.yarn.txt,309,cb780d,Mae: I don’t think Angus is working today.,Mae: I don’t think Angus is working today.
sharedassets24\TowneCentreWest.yarn.txt,310,2c49f2,Mae: Who goes to a video store anyway?,Mae: Who goes to a video store anyway?
sharedassets24\TowneCentreWest.yarn.txt,311,83989d,Mae: I wonder if it’s just weird creepos going to the adult vhs section.,Mae: I wonder if it’s just weird creepos going to the adult vhs section.
sharedassets24\TowneCentreWest.yarn.txt,312,c71aac,Mae: Creepo: one who demands their porn be delivered via obsolete machines.,Mae: Creepo: one who demands their porn be delivered via obsolete machines.
sharedassets24\TowneCentreWest.yarn.txt,319,8c28f6,"Mae: I mean, the rest of us use modern machines like civilized people.","Mae: I mean, the rest of us use modern machines like civilized people."
sharedassets24\TowneCentreWest.yarn.txt,327,3f3f31,Mae: Granddad read me a story once,Mae: Granddad read me a story once
sharedassets24\TowneCentreWest.yarn.txt,328,123818,Mae: about a sailor whose ship was sinking,Mae: about a sailor whose ship was sinking
sharedassets24\TowneCentreWest.yarn.txt,329,3647ab,Mae: and he climb up one of the ship... poles?...,Mae: and he climb up one of the ship... poles?...
sharedassets24\TowneCentreWest.yarn.txt,330,83eac1,Mae: and the ship landed on some coral or something before it totally sank,Mae: and the ship landed on some coral or something before it totally sank
sharedassets24\TowneCentreWest.yarn.txt,331,42d0e7,Mae: and he was stuck on the ship pole for a week,Mae: and he was stuck on the ship pole for a week
sharedassets24\TowneCentreWest.yarn.txt,332,4b5649,Mae: watching the sharks circle.,Mae: watching the sharks circle.
sharedassets24\TowneCentreWest.yarn.txt,339,c25c05,Mae: Mast! It’s called a mast.,Mae: Mast! It’s called a mast.
sharedassets24\TowneCentreWest.yarn.txt,340,a0c4ce,Mae: Sounds better than ship pole.,Mae: Sounds better than ship pole.
sharedassets24\TowneCentreWest.yarn.txt,348,c10dba,Mae: Dude ate sea birds and drank hurricane rain.,Mae: Dude ate sea birds and drank hurricane rain.
sharedassets24\TowneCentreWest.yarn.txt,349,018ff4,Mae: Saw sea-ghosts.,Mae: Saw sea-ghosts.
sharedassets24\TowneCentreWest.yarn.txt,350,07cf7c,Mae: Dude was rad.,Mae: Dude was rad.
sharedassets24\TowneCentreWest.yarn.txt,367,c5d910,Mae: Could hike out to the abandoned Food Donkey.,Mae: Could hike out to the abandoned Food Donkey.
sharedassets24\TowneCentreWest.yarn.txt,368,ec8ff7,Mae: ...,Mae: ...
sharedassets24\TowneCentreWest.yarn.txt,369,057d12,Mae: I'm not going to hike out to the abandoned Food Donkey.,Mae: I'm not going to hike out to the abandoned Food Donkey.
sharedassets24\TowneCentreWest.yarn.txt,376,a9555a,Mae: what the...,Mae: what the...
sharedassets24\TowneCentreWest.yarn.txt,377,dca6a5,Mae: what...,Mae: what...
sharedassets24\TowneCentreWest.yarn.txt,378,0c146a,Mae: NO!,Mae: NO!
sharedassets24\TowneCentreWest.yarn.txt,379,a331c9,Mae: no no no no no no no no noooooooooo!,Mae: no no no no no no no no noooooooooo!
sharedassets24\TowneCentreWest.yarn.txt,380,2d6e82,Mae: Pastabilities is gone!!!!,Mae: Pastabilities is gone!!!!
sharedassets24\TowneCentreWest.yarn.txt,381,84e99c,Mae: no more pizza delivery!,Mae: no more pizza delivery!
sharedassets24\TowneCentreWest.yarn.txt,382,2dd5b2,Mae: no more Big Sal!,Mae: no more Big Sal!
sharedassets24\TowneCentreWest.yarn.txt,383,059d9b,Mae: no more special birthdays.,Mae: no more special birthdays.
sharedassets24\TowneCentreWest.yarn.txt,384,a24538,Mae: this is the worst thing that’s happened to this town,Mae: this is the worst thing that’s happened to this town
sharedassets24\TowneCentreWest.yarn.txt,385,bfc65a,Mae: since the flood that took out,Mae: since the flood that took out
sharedassets24\TowneCentreWest.yarn.txt,386,ae6475,->the petting zoo,->the petting zoo
sharedassets24\TowneCentreWest.yarn.txt,387,"9,54E+03",Mae: thank goodness all the animals swam to safety,Mae: thank goodness all the animals swam to safety
sharedassets24\TowneCentreWest.yarn.txt,388,4eef22,Mae: on the roof of the tire place.,Mae: on the roof of the tire place.
sharedassets24\TowneCentreWest.yarn.txt,389,2a46c3,Mae: who knew goats were such good swimmers?,Mae: who knew goats were such good swimmers?
sharedassets24\TowneCentreWest.yarn.txt,390,9efaa0,->the minigolf ice cream place.,->the minigolf ice cream place.
sharedassets24\TowneCentreWest.yarn.txt,391,e51f9d,Mae: summer nights.,Mae: summer nights.
sharedassets24\TowneCentreWest.yarn.txt,392,3251c1,Mae: eating ice cream.,Mae: eating ice cream.
sharedassets24\TowneCentreWest.yarn.txt,393,46cf9e,Mae: playing some putt-putt.,Mae: playing some putt-putt.
sharedassets24\TowneCentreWest.yarn.txt,394,2bf509,Mae: all washed away.,Mae: all washed away.
sharedassets24\TowneCentreWest.yarn.txt,395,78c28c,Mae: i am so freaking DEPRESSED now.,Mae: i am so freaking DEPRESSED now.
sharedassets24\TowneCentreWest.yarn.txt,404,23edac,Mae: whoa.,Mae: whoa.
sharedassets24\TowneCentreWest.yarn.txt,405,f46f21,Mae: is someone moving in?,Mae: is someone moving in?
sharedassets24\TowneCentreWest.yarn.txt,406,7a4532,Mae: probably something dumb.,Mae: probably something dumb.
sharedassets24\TowneCentreWest.yarn.txt,407,18e480,"Mae: i miss you, pizza place.","Mae: i miss you, pizza place."
sharedassets24\TowneCentreWest.yarn.txt,416,"8,30E+262",Mae: wow.,Mae: wow.
sharedassets24\TowneCentreWest.yarn.txt,417,b038e0,Mae: our very own taco place.,Mae: our very own taco place.
sharedassets24\TowneCentreWest.yarn.txt,419,a0aed2,Mae: HOLY CRAP!!!!!,Mae: HOLY CRAP!!!!!
sharedassets24\TowneCentreWest.yarn.txt,420,cbcc73,Mae: A...,Mae: A...
sharedassets24\TowneCentreWest.yarn.txt,421,3b8f53,Mae: AAAAAAAH,Mae: AAAAAAAH
sharedassets24\TowneCentreWest.yarn.txt,422,902b48,Mae: A TACO PLACE!!!!,Mae: A TACO PLACE!!!!
sharedassets24\TowneCentreWest.yarn.txt,424,e4cb82,Mae: this is the best thing that’s happened to this town since,Mae: this is the best thing that’s happened to this town since
sharedassets24\TowneCentreWest.yarn.txt,425,b15eda,->they got rid of all those snakes in the diner!,->they got rid of all those snakes in the diner!
sharedassets24\TowneCentreWest.yarn.txt,426,6c41bb,Mae: the owners were religious,Mae: the owners were religious
sharedassets24\TowneCentreWest.yarn.txt,427,e44be9,Mae: and they called in a preacher,Mae: and they called in a preacher
sharedassets24\TowneCentreWest.yarn.txt,428,5f8c66,Mae: from one of the holiness camps up in the hills.,Mae: from one of the holiness camps up in the hills.
sharedassets24\TowneCentreWest.yarn.txt,429,10f648,Mae: and he got in there and yelled at the snakes to leave.,Mae: and he got in there and yelled at the snakes to leave.
sharedassets24\TowneCentreWest.yarn.txt,430,93c4e7,Mae: the next day after he died they just set traps.,Mae: the next day after he died they just set traps.
